,id_col,step_col,tmp_col
4872,idx_2335,INGEST,2024-10-27 17:55:49.384400
4873,idx_2336,INGEST,2024-10-27 17:46:37.384401
4874,idx_2337,INGEST,2024-10-27 17:46:12.384403
4875,idx_2338,INGEST,2024-10-27 18:03:07.384404
4876,idx_2338,PROCESSING,2024-10-27 18:20:54.384404
4877,idx_2338,ASSIGNED,2024-10-27 18:25:23.384404
4878,idx_2338,WORKING,2024-10-27 18:49:16.384404
4879,idx_2338,PENDING_APPROVAL,2024-10-27 19:00:26.384404
4880,idx_2338,APPROVED,2024-10-27 19:01:15.384404
4881,idx_2338,PROCESSING,2024-10-27 19:05:22.384404
4882,idx_2338,WORKING,2024-10-27 20:42:38.384404
4883,idx_2338,PENDING_APPROVAL,2024-10-27 20:55:59.384404
4884,idx_2338,APPROVED,2024-10-27 20:58:08.384404
4885,idx_2338,APPROVED,2024-10-27 21:03:05.384404
4886,idx_2338,CLOSED,2024-10-27 21:03:05.384404
4887,idx_2339,INGEST,2024-10-27 17:56:57.384406
4888,idx_2340,INGEST,2024-10-27 18:11:55.384407
4889,idx_2341,INGEST,2024-10-27 17:39:03.384409
4890,idx_2342,INGEST,2024-10-27 18:02:16.384410
4891,idx_2343,INGEST,2024-10-27 17:32:38.384412
4892,idx_2344,INGEST,2024-10-27 17:29:54.384414
4893,idx_2345,INGEST,2024-10-27 18:14:24.384415
4894,idx_2346,INGEST,2024-10-27 18:17:12.384417
4895,idx_2347,INGEST,2024-10-27 18:04:54.384418
4896,idx_2348,INGEST,2024-10-27 17:28:03.384420
4897,idx_2348,PROCESSING,2024-10-27 17:45:20.384420
4898,idx_2348,WORKING,2024-10-27 18:10:31.384420
4899,idx_2348,PENDING_APPROVAL,2024-10-27 18:32:22.384420
4900,idx_2349,INGEST,2024-10-27 18:02:35.384421
4901,idx_2350,INGEST,2024-10-27 18:16:54.384423
4902,idx_2350,PROCESSING,2024-10-27 18:26:08.384423
4903,idx_2350,WORKING,2024-10-27 19:22:19.384423
4904,idx_2351,INGEST,2024-10-27 18:08:57.384424
4905,idx_2352,INGEST,2024-10-27 17:37:50.384426
4906,idx_2353,INGEST,2024-10-27 17:43:19.384427
4907,idx_2354,INGEST,2024-10-27 18:03:33.384428
4908,idx_2355,INGEST,2024-10-27 17:28:33.384430
4909,idx_2355,PROCESSING,2024-10-27 17:35:15.384430
4910,idx_2355,WORKING,2024-10-27 19:27:54.384430
4911,idx_2355,PENDING_APPROVAL,2024-10-27 19:49:47.384430
4912,idx_2355,CLOSED,2024-10-27 19:49:47.384430
4913,idx_2356,INGEST,2024-10-27 17:40:50.384432
4914,idx_2356,PROCESSING,2024-10-27 17:46:53.384432
4915,idx_2356,WORKING,2024-10-27 18:34:20.384432
4916,idx_2356,PENDING_APPROVAL,2024-10-27 18:50:49.384432
4917,idx_2356,PENDING_APPROVAL,2024-10-27 18:55:26.384432
4918,idx_2356,PENDING_APPROVAL,2024-10-27 18:59:47.384432
4919,idx_2356,APPROVED,2024-10-27 19:12:18.384432
4920,idx_2356,CLOSED,2024-10-27 19:12:18.384432
4921,idx_2357,INGEST,2024-10-27 18:08:47.384433
4922,idx_2358,INGEST,2024-10-27 17:31:36.384435
4923,idx_2359,INGEST,2024-10-27 17:35:28.384436
4924,idx_2360,INGEST,2024-10-27 17:58:34.384438
4925,idx_2361,INGEST,2024-10-27 17:53:20.384439
4926,idx_2362,INGEST,2024-10-27 17:49:47.384441
4927,idx_2362,PROCESSING,2024-10-27 18:00:54.384441
4928,idx_2362,WORKING,2024-10-27 19:42:48.384441
4929,idx_2362,PENDING_APPROVAL,2024-10-27 20:01:06.384441
4930,idx_2362,APPROVED,2024-10-27 20:06:07.384441
4931,idx_2362,PROCESSING,2024-10-27 20:10:24.384441
4932,idx_2362,INGEST,2024-10-27 20:11:17.384441
4933,idx_2363,INGEST,2024-10-27 18:01:38.384442
4934,idx_2364,INGEST,2024-10-27 17:54:43.384444
4935,idx_2365,INGEST,2024-10-27 18:03:46.384446
4936,idx_2366,INGEST,2024-10-27 17:28:14.384447
4937,idx_2367,INGEST,2024-10-27 17:46:42.384449
4938,idx_2367,PROCESSING,2024-10-27 18:03:39.384449
4939,idx_2367,WORKING,2024-10-27 19:21:23.384449
4940,idx_2367,PENDING_APPROVAL,2024-10-27 19:29:38.384449
4941,idx_2367,APPROVED,2024-10-27 19:40:43.384449
4942,idx_2367,CLOSED,2024-10-27 19:40:43.384449
4943,idx_2368,INGEST,2024-10-27 17:40:17.384450
4944,idx_2369,INGEST,2024-10-27 17:30:21.384452
4945,idx_2370,INGEST,2024-10-27 17:43:51.384453
4946,idx_2371,INGEST,2024-10-27 17:37:23.384455
4947,idx_2372,INGEST,2024-10-27 17:52:17.384456
4948,idx_2373,INGEST,2024-10-27 18:11:40.384458
4949,idx_2374,INGEST,2024-10-27 17:34:03.384459
4950,idx_2375,INGEST,2024-10-27 17:41:55.384461
4951,idx_2375,PROCESSING,2024-10-27 17:49:31.384461
4952,idx_2375,WORKING,2024-10-27 19:21:28.384461
4953,idx_2375,PENDING_APPROVAL,2024-10-27 19:42:13.384461
4954,idx_2375,APPROVED,2024-10-27 19:45:18.384461
4955,idx_2375,APPROVED,2024-10-27 19:53:15.384461
4956,idx_2375,CLOSED,2024-10-27 19:53:15.384461
4957,idx_2376,INGEST,2024-10-27 18:11:11.384463
4958,idx_2376,PROCESSING,2024-10-27 18:20:59.384463
4959,idx_2376,ASSIGNED,2024-10-27 18:25:50.384463
4960,idx_2376,ASSIGNED,2024-10-27 18:29:15.384463
4961,idx_2377,INGEST,2024-10-27 17:42:53.384464
4962,idx_2378,INGEST,2024-10-27 17:55:39.384466
4963,idx_2379,INGEST,2024-10-27 18:02:15.384467
4964,idx_2380,INGEST,2024-10-27 18:11:45.384469
4965,idx_2381,INGEST,2024-10-27 17:42:32.384470
4966,idx_2382,INGEST,2024-10-27 17:43:02.384472
4967,idx_2383,INGEST,2024-10-27 17:45:26.384473
4968,idx_2384,INGEST,2024-10-27 17:31:57.384475
4969,idx_2385,INGEST,2024-10-27 18:07:14.384476
4970,idx_2386,INGEST,2024-10-27 17:38:53.384478
4971,idx_2387,INGEST,2024-10-27 18:16:20.384479
4972,idx_2388,INGEST,2024-10-27 17:58:24.384481
4973,idx_2388,PROCESSING,2024-10-27 18:17:21.384481
4974,idx_2388,WORKING,2024-10-27 20:03:24.384481
4975,idx_2388,APPROVED,2024-10-27 22:01:53.384481
4976,idx_2388,CLOSED,2024-10-27 22:01:53.384481
4977,idx_2389,INGEST,2024-10-27 18:11:53.384482
4978,idx_2390,INGEST,2024-10-27 17:32:19.384484
4979,idx_2391,INGEST,2024-10-27 17:56:50.384485
4980,idx_2392,INGEST,2024-10-27 17:56:55.384487
4981,idx_2393,INGEST,2024-10-27 18:07:33.384488
4982,idx_2394,INGEST,2024-10-27 17:57:47.384490
4983,idx_2394,PROCESSING,2024-10-27 17:59:58.384490
4984,idx_2395,INGEST,2024-10-27 17:37:21.384491
4985,idx_2396,INGEST,2024-10-27 17:57:20.384493
4986,idx_2397,INGEST,2024-10-27 17:42:41.384494
4987,idx_2398,INGEST,2024-10-27 18:01:02.384496
4988,idx_2399,INGEST,2024-10-27 18:06:25.384498
4989,idx_2400,INGEST,2024-10-27 18:09:36.384499
4990,idx_2401,INGEST,2024-10-27 17:30:03.384501
4991,idx_2402,INGEST,2024-10-27 17:35:08.384502
4992,idx_2402,PROCESSING,2024-10-27 17:47:52.384502
4993,idx_2403,INGEST,2024-10-27 17:43:57.384504
4994,idx_2404,INGEST,2024-10-27 17:40:43.384505
4995,idx_2405,INGEST,2024-10-27 18:10:09.384507
4996,idx_2406,INGEST,2024-10-27 18:05:06.384508
4997,idx_2407,INGEST,2024-10-27 17:37:43.384510
4998,idx_2408,INGEST,2024-10-27 17:51:56.384512
4999,idx_2409,INGEST,2024-10-27 17:34:37.384513
5000,idx_2409,PROCESSING,2024-10-27 17:49:46.384513
5001,idx_2409,INGEST,2024-10-27 17:50:32.384513
5002,idx_2409,PROCESSING,2024-10-27 17:57:07.384513
5003,idx_2410,INGEST,2024-10-27 17:52:26.384515
5004,idx_2411,INGEST,2024-10-27 17:31:36.384516
5005,idx_2412,INGEST,2024-10-27 17:29:25.384518
5006,idx_2412,PROCESSING,2024-10-27 17:40:54.384518
5007,idx_2412,ASSIGNED,2024-10-27 17:45:16.384518
5008,idx_2412,PROCESSING,2024-10-27 17:47:25.384518
5009,idx_2412,WORKING,2024-10-27 18:37:22.384518
5010,idx_2412,PENDING_APPROVAL,2024-10-27 18:57:18.384518
5011,idx_2412,APPROVED,2024-10-27 19:05:22.384518
5012,idx_2412,CLOSED,2024-10-27 19:05:22.384518
5013,idx_2413,INGEST,2024-10-27 18:03:27.384519
5014,idx_2414,INGEST,2024-10-27 18:10:39.384521
5015,idx_2414,PROCESSING,2024-10-27 18:12:33.384521
5016,idx_2415,INGEST,2024-10-27 18:12:04.384522
5017,idx_2416,INGEST,2024-10-27 18:05:44.384524
5018,idx_2417,INGEST,2024-10-27 17:43:46.384525
5019,idx_2418,INGEST,2024-10-27 18:01:38.384527
5020,idx_2418,PROCESSING,2024-10-27 18:06:01.384527
5021,idx_2418,ASSIGNED,2024-10-27 18:12:10.384527
5022,idx_2418,WORKING,2024-10-27 18:47:52.384527
5023,idx_2418,PENDING_APPROVAL,2024-10-27 19:05:56.384527
5024,idx_2418,APPROVED,2024-10-27 19:06:40.384527
5025,idx_2418,CLOSED,2024-10-27 19:06:40.384527
5026,idx_2419,INGEST,2024-10-27 17:56:17.384528
5027,idx_2420,INGEST,2024-10-27 18:14:55.384530
5028,idx_2421,INGEST,2024-10-27 18:15:33.384531
5029,idx_2422,INGEST,2024-10-27 18:00:32.384533
5030,idx_2423,INGEST,2024-10-27 17:29:01.384534
5031,idx_2423,PROCESSING,2024-10-27 17:29:34.384534
5032,idx_2423,WORKING,2024-10-27 18:23:35.384534
5033,idx_2423,PENDING_APPROVAL,2024-10-27 18:34:52.384534
5034,idx_2423,APPROVED,2024-10-27 18:49:11.384534
5035,idx_2423,PROCESSING,2024-10-27 18:53:26.384534
5036,idx_2423,WORKING,2024-10-27 20:31:49.384534
5037,idx_2423,WORKING,2024-10-27 20:37:37.384534
5038,idx_2423,PENDING_APPROVAL,2024-10-27 20:48:54.384534
5039,idx_2423,APPROVED,2024-10-27 20:51:25.384534
5040,idx_2423,CLOSED,2024-10-27 20:51:25.384534
5041,idx_2424,INGEST,2024-10-27 18:12:37.384536
5042,idx_2425,INGEST,2024-10-27 18:17:14.384537
5043,idx_2426,INGEST,2024-10-27 17:40:44.384539
5044,idx_2427,INGEST,2024-10-27 18:01:46.384540
5045,idx_2428,INGEST,2024-10-27 17:48:29.384542
5046,idx_2429,INGEST,2024-10-27 17:39:39.384543
5047,idx_2429,PROCESSING,2024-10-27 17:54:07.384543
5048,idx_2429,WORKING,2024-10-27 19:09:53.384543
5049,idx_2429,PENDING_APPROVAL,2024-10-27 19:20:02.384543
5050,idx_2429,APPROVED,2024-10-27 19:26:05.384543
5051,idx_2429,PROCESSING,2024-10-27 19:30:42.384543
5052,idx_2430,INGEST,2024-10-27 17:49:29.384545
5053,idx_2430,PROCESSING,2024-10-27 17:58:03.384545
5054,idx_2431,INGEST,2024-10-27 17:54:43.384547
5055,idx_2431,PROCESSING,2024-10-27 18:07:40.384547
5056,idx_2431,WORKING,2024-10-27 18:45:57.384547
5057,idx_2431,PENDING_APPROVAL,2024-10-27 19:01:42.384547
5058,idx_2431,APPROVED,2024-10-27 19:16:35.384547
5059,idx_2431,CLOSED,2024-10-27 19:16:35.384547
5060,idx_2432,INGEST,2024-10-27 17:41:29.384548
5061,idx_2433,INGEST,2024-10-27 17:58:31.384550
5062,idx_2433,PROCESSING,2024-10-27 18:00:17.384550
5063,idx_2434,INGEST,2024-10-27 17:32:11.384552
5064,idx_2434,PROCESSING,2024-10-27 17:38:23.384552
5065,idx_2434,WORKING,2024-10-27 19:04:26.384552
5066,idx_2434,PENDING_APPROVAL,2024-10-27 19:23:55.384552
5067,idx_2434,APPROVED,2024-10-27 19:32:06.384552
5068,idx_2434,PROCESSING,2024-10-27 19:36:08.384552
5069,idx_2434,ASSIGNED,2024-10-27 19:41:53.384552
5070,idx_2434,WORKING,2024-10-27 20:49:07.384552
5071,idx_2434,INGEST,2024-10-27 20:49:47.384552
5072,idx_2435,INGEST,2024-10-27 17:28:36.384553
5073,idx_2436,INGEST,2024-10-27 17:43:20.384555
5074,idx_2437,INGEST,2024-10-27 17:53:20.384556
5075,idx_2437,PROCESSING,2024-10-27 18:12:45.384556
5076,idx_2437,INGEST,2024-10-27 18:13:22.384556
5077,idx_2438,INGEST,2024-10-27 17:49:42.384558
5078,idx_2439,INGEST,2024-10-27 17:41:45.384559
5079,idx_2440,INGEST,2024-10-27 17:49:17.384561
5080,idx_2440,PROCESSING,2024-10-27 18:00:59.384561
5081,idx_2440,PROCESSING,2024-10-27 18:03:58.384561
5082,idx_2440,ASSIGNED,2024-10-27 18:12:21.384561
5083,idx_2440,WORKING,2024-10-27 19:08:17.384561
5084,idx_2440,PENDING_APPROVAL,2024-10-27 19:24:46.384561
5085,idx_2440,APPROVED,2024-10-27 19:34:40.384561
5086,idx_2440,CLOSED,2024-10-27 19:34:40.384561
5087,idx_2441,INGEST,2024-10-27 17:44:07.384562
5088,idx_2441,PROCESSING,2024-10-27 17:46:40.384562
5089,idx_2442,INGEST,2024-10-27 18:05:33.384564
5090,idx_2443,INGEST,2024-10-27 17:54:29.384565
5091,idx_2444,INGEST,2024-10-27 17:41:20.384567
5092,idx_2445,INGEST,2024-10-27 17:30:26.384568
5093,idx_2446,INGEST,2024-10-27 17:34:06.384570
5094,idx_2446,PROCESSING,2024-10-27 17:35:14.384570
5095,idx_2446,PROCESSING,2024-10-27 17:37:19.384570
5096,idx_2446,WORKING,2024-10-27 18:54:09.384570
5097,idx_2446,PENDING_APPROVAL,2024-10-27 19:14:26.384570
5098,idx_2446,APPROVED,2024-10-27 19:20:07.384570
5099,idx_2446,CLOSED,2024-10-27 19:20:07.384570
5100,idx_2447,INGEST,2024-10-27 17:45:55.384571
5101,idx_2448,INGEST,2024-10-27 17:39:45.384573
5102,idx_2448,PROCESSING,2024-10-27 17:47:59.384573
5103,idx_2448,WORKING,2024-10-27 19:18:29.384573
5104,idx_2448,PENDING_APPROVAL,2024-10-27 19:31:44.384573
5105,idx_2448,APPROVED,2024-10-27 19:42:27.384573
5106,idx_2448,CLOSED,2024-10-27 19:42:27.384573
5107,idx_2449,INGEST,2024-10-27 18:11:29.384574
5108,idx_2450,INGEST,2024-10-27 18:15:42.384576
5109,idx_2451,INGEST,2024-10-27 18:15:54.384577
5110,idx_2452,INGEST,2024-10-27 18:11:34.384579
5111,idx_2453,INGEST,2024-10-27 18:10:31.384580
5112,idx_2453,PROCESSING,2024-10-27 18:13:08.384580
5113,idx_2454,INGEST,2024-10-27 17:27:54.384582
5114,idx_2455,INGEST,2024-10-27 17:30:48.384583
5115,idx_2456,INGEST,2024-10-27 17:31:31.384585
5116,idx_2457,INGEST,2024-10-27 17:51:37.384587
5117,idx_2458,INGEST,2024-10-27 17:40:57.384588
5118,idx_2459,INGEST,2024-10-27 17:59:39.384590
5119,idx_2460,INGEST,2024-10-27 17:41:56.384591
5120,idx_2461,INGEST,2024-10-27 17:52:41.384593
5121,idx_2462,INGEST,2024-10-27 17:33:37.384594
5122,idx_2463,INGEST,2024-10-27 18:15:51.384596
5123,idx_2463,PROCESSING,2024-10-27 18:32:17.384596
5124,idx_2464,INGEST,2024-10-27 18:12:34.384597
5125,idx_2464,PROCESSING,2024-10-27 18:26:01.384597
5126,idx_2464,ASSIGNED,2024-10-27 18:33:51.384597
5127,idx_2464,WORKING,2024-10-27 19:58:35.384597
5128,idx_2464,PENDING_APPROVAL,2024-10-27 20:17:36.384597
5129,idx_2464,APPROVED,2024-10-27 20:29:49.384597
5130,idx_2464,CLOSED,2024-10-27 20:29:49.384597
5131,idx_2465,INGEST,2024-10-27 17:41:06.384599
5132,idx_2466,INGEST,2024-10-27 17:44:50.384600
5133,idx_2467,INGEST,2024-10-27 17:48:21.384602
5134,idx_2467,PROCESSING,2024-10-27 17:57:30.384602
5135,idx_2467,WORKING,2024-10-27 19:03:15.384602
5136,idx_2467,PENDING_APPROVAL,2024-10-27 19:22:14.384602
5137,idx_2467,APPROVED,2024-10-27 19:27:55.384602
5138,idx_2467,CLOSED,2024-10-27 19:27:55.384602
5139,idx_2468,INGEST,2024-10-27 17:31:51.384603
5140,idx_2468,PROCESSING,2024-10-27 17:50:15.384603
5141,idx_2468,WORKING,2024-10-27 19:36:32.384603
5142,idx_2468,PENDING_APPROVAL,2024-10-27 19:59:27.384603
5143,idx_2468,APPROVED,2024-10-27 20:09:32.384603
5144,idx_2468,CLOSED,2024-10-27 20:09:32.384603
5145,idx_2469,INGEST,2024-10-27 17:35:40.384605
5146,idx_2469,PROCESSING,2024-10-27 17:36:08.384605
5147,idx_2469,WORKING,2024-10-27 18:43:46.384605
5148,idx_2469,PENDING_APPROVAL,2024-10-27 19:06:06.384605
5149,idx_2469,APPROVED,2024-10-27 19:13:35.384605
5150,idx_2469,CLOSED,2024-10-27 19:13:35.384605
5151,idx_2470,INGEST,2024-10-27 18:04:17.384606
5152,idx_2471,INGEST,2024-10-27 17:31:37.384608
5153,idx_2471,PROCESSING,2024-10-27 17:42:48.384608
5154,idx_2471,WORKING,2024-10-27 19:28:37.384608
5155,idx_2471,PENDING_APPROVAL,2024-10-27 19:41:30.384608
5156,idx_2471,APPROVED,2024-10-27 19:44:03.384608
5157,idx_2471,CLOSED,2024-10-27 19:44:03.384608
5158,idx_2472,INGEST,2024-10-27 18:08:07.384609
5159,idx_2473,INGEST,2024-10-27 17:40:09.384611
5160,idx_2474,INGEST,2024-10-27 17:33:01.384613
5161,idx_2474,PROCESSING,2024-10-27 17:50:53.384613
5162,idx_2475,INGEST,2024-10-27 17:27:42.384614
5163,idx_2476,INGEST,2024-10-27 17:39:14.384616
5164,idx_2477,INGEST,2024-10-27 18:15:02.384617
5165,idx_2478,INGEST,2024-10-27 17:59:12.384619
5166,idx_2478,PROCESSING,2024-10-27 18:05:52.384619
5167,idx_2478,PROCESSING,2024-10-27 18:09:14.384619
5168,idx_2478,ASSIGNED,2024-10-27 18:13:31.384619
5169,idx_2478,WORKING,2024-10-27 19:33:25.384619
5170,idx_2478,PENDING_APPROVAL,2024-10-27 19:51:29.384619
5171,idx_2478,APPROVED,2024-10-27 20:06:28.384619
5172,idx_2478,CLOSED,2024-10-27 20:06:28.384619
5173,idx_2479,INGEST,2024-10-27 17:44:48.384620
5174,idx_2479,PROCESSING,2024-10-27 17:48:41.384620
5175,idx_2479,ASSIGNED,2024-10-27 17:56:41.384620
5176,idx_2479,WORKING,2024-10-27 18:18:00.384620
5177,idx_2479,INGEST,2024-10-27 18:18:57.384620
5178,idx_2480,INGEST,2024-10-27 18:11:18.384622
5179,idx_2481,INGEST,2024-10-27 17:57:31.384623
5180,idx_2481,PROCESSING,2024-10-27 18:04:02.384623
5181,idx_2481,ASSIGNED,2024-10-27 18:12:56.384623
5182,idx_2481,INGEST,2024-10-27 18:13:27.384623
5183,idx_2482,INGEST,2024-10-27 17:40:06.384625
5184,idx_2483,INGEST,2024-10-27 17:42:11.384626
5185,idx_2484,INGEST,2024-10-27 17:31:14.384628
5186,idx_2485,INGEST,2024-10-27 17:32:45.384629
5187,idx_2486,INGEST,2024-10-27 17:35:14.384631
5188,idx_2487,INGEST,2024-10-27 17:27:40.384632
5189,idx_2488,INGEST,2024-10-27 17:44:33.384634
5190,idx_2489,INGEST,2024-10-27 18:11:28.384635
5191,idx_2490,INGEST,2024-10-27 17:36:08.384637
5192,idx_2491,INGEST,2024-10-27 18:00:48.384638
5193,idx_2492,INGEST,2024-10-27 17:51:01.384640
5194,idx_2493,INGEST,2024-10-27 18:05:06.384641
5195,idx_2494,INGEST,2024-10-27 17:42:17.384643
5196,idx_2494,PROCESSING,2024-10-27 17:57:05.384643
5197,idx_2494,WORKING,2024-10-27 19:35:03.384643
5198,idx_2494,PENDING_APPROVAL,2024-10-27 19:44:36.384643
5199,idx_2495,INGEST,2024-10-27 18:02:39.384644
5200,idx_2496,INGEST,2024-10-27 18:15:05.384646
5201,idx_2496,PROCESSING,2024-10-27 18:33:39.384646
5202,idx_2496,ASSIGNED,2024-10-27 18:38:17.384646
5203,idx_2497,INGEST,2024-10-27 17:58:23.384648
5204,idx_2498,INGEST,2024-10-27 18:05:21.384649
5205,idx_2498,PROCESSING,2024-10-27 18:16:49.384649
5206,idx_2498,WORKING,2024-10-27 18:45:36.384649
5207,idx_2498,PENDING_APPROVAL,2024-10-27 19:07:23.384649
5208,idx_2498,APPROVED,2024-10-27 19:08:48.384649
5209,idx_2498,CLOSED,2024-10-27 19:08:48.384649
5210,idx_2499,INGEST,2024-10-27 18:06:51.384651
5211,idx_2499,PROCESSING,2024-10-27 18:13:33.384651
5212,idx_2499,WORKING,2024-10-27 20:09:50.384651
5213,idx_2499,PENDING_APPROVAL,2024-10-27 20:25:57.384651
5214,idx_2499,APPROVED,2024-10-27 20:34:39.384651
5215,idx_2499,CLOSED,2024-10-27 20:34:39.384651
5216,idx_2500,INGEST,2024-10-27 18:11:27.384652
5217,idx_2500,PROCESSING,2024-10-27 18:18:55.384652
5218,idx_2500,WORKING,2024-10-27 19:45:51.384652
5219,idx_2500,PENDING_APPROVAL,2024-10-27 20:04:03.384652
5220,idx_2500,APPROVED,2024-10-27 20:05:44.384652
5221,idx_2500,CLOSED,2024-10-27 20:05:44.384652
5222,idx_2501,INGEST,2024-10-27 17:51:44.384654
5223,idx_2501,PROCESSING,2024-10-27 18:10:18.384654
5224,idx_2502,INGEST,2024-10-27 18:02:47.384655
5225,idx_2503,INGEST,2024-10-27 17:45:37.384657
5226,idx_2504,INGEST,2024-10-27 17:58:41.384658
5227,idx_2504,PROCESSING,2024-10-27 18:18:24.384658
5228,idx_2505,INGEST,2024-10-27 18:16:07.384660
5229,idx_2506,INGEST,2024-10-27 17:58:16.384661
5230,idx_2507,INGEST,2024-10-27 17:53:18.384663
5231,idx_2508,INGEST,2024-10-27 18:13:24.384664
5232,idx_2508,PROCESSING,2024-10-27 18:24:22.384664
5233,idx_2508,WORKING,2024-10-27 19:58:28.384664
5234,idx_2508,PENDING_APPROVAL,2024-10-27 20:13:09.384664
5235,idx_2508,APPROVED,2024-10-27 20:15:49.384664
5236,idx_2508,CLOSED,2024-10-27 20:15:49.384664
5237,idx_2509,INGEST,2024-10-27 17:40:19.384666
5238,idx_2510,INGEST,2024-10-27 18:07:58.384667
5239,idx_2511,INGEST,2024-10-27 18:02:22.384669
5240,idx_2512,INGEST,2024-10-27 18:14:09.384670
5241,idx_2513,INGEST,2024-10-27 18:02:16.384672
5242,idx_2514,INGEST,2024-10-27 18:17:15.384674
5243,idx_2515,INGEST,2024-10-27 18:06:44.384675
5244,idx_2515,PROCESSING,2024-10-27 18:25:07.384675
5245,idx_2516,INGEST,2024-10-27 18:12:19.384677
5246,idx_2516,PROCESSING,2024-10-27 18:30:54.384677
5247,idx_2516,WORKING,2024-10-27 18:51:53.384677
5248,idx_2516,PENDING_APPROVAL,2024-10-27 19:01:05.384677
5249,idx_2516,APPROVED,2024-10-27 19:02:41.384677
5250,idx_2516,CLOSED,2024-10-27 19:02:41.384677
5251,idx_2517,INGEST,2024-10-27 18:15:58.384678
5252,idx_2518,INGEST,2024-10-27 18:04:04.384680
5253,idx_2519,INGEST,2024-10-27 18:03:47.384681
5254,idx_2519,PROCESSING,2024-10-27 18:09:05.384681
5255,idx_2519,WORKING,2024-10-27 18:35:27.384681
5256,idx_2519,PENDING_APPROVAL,2024-10-27 18:44:25.384681
5257,idx_2520,INGEST,2024-10-27 18:11:41.384683
5258,idx_2520,PROCESSING,2024-10-27 18:25:35.384683
5259,idx_2520,PROCESSING,2024-10-27 18:27:44.384683
5260,idx_2520,INGEST,2024-10-27 18:29:32.384683
5261,idx_2521,INGEST,2024-10-27 18:02:20.384684
5262,idx_2521,PROCESSING,2024-10-27 18:05:41.384684
5263,idx_2521,ASSIGNED,2024-10-27 18:12:23.384684
5264,idx_2522,INGEST,2024-10-27 17:33:31.384686
5265,idx_2523,INGEST,2024-10-27 17:35:08.384687
5266,idx_2523,PROCESSING,2024-10-27 17:37:23.384687
5267,idx_2523,WORKING,2024-10-27 18:59:44.384687
5268,idx_2523,PENDING_APPROVAL,2024-10-27 19:11:09.384687
5269,idx_2524,INGEST,2024-10-27 17:40:34.384689
5270,idx_2525,INGEST,2024-10-27 17:43:43.384690
5271,idx_2526,INGEST,2024-10-27 17:47:39.384692
5272,idx_2527,INGEST,2024-10-27 17:38:05.384693
5273,idx_2528,INGEST,2024-10-27 18:07:38.384695
5274,idx_2528,PROCESSING,2024-10-27 18:13:34.384695
5275,idx_2528,INGEST,2024-10-27 18:14:43.384695
5276,idx_2529,INGEST,2024-10-27 18:16:20.384696
5277,idx_2530,INGEST,2024-10-27 18:03:36.384698
5278,idx_2530,PROCESSING,2024-10-27 18:06:17.384698
5279,idx_2530,ASSIGNED,2024-10-27 18:11:20.384698
5280,idx_2531,INGEST,2024-10-27 18:14:29.384699
5281,idx_2531,PROCESSING,2024-10-27 18:31:34.384699
5282,idx_2532,INGEST,2024-10-27 17:42:11.384701
5283,idx_2532,PROCESSING,2024-10-27 17:56:47.384701
5284,idx_2532,WORKING,2024-10-27 19:04:24.384701
5285,idx_2532,PENDING_APPROVAL,2024-10-27 19:14:57.384701
5286,idx_2533,INGEST,2024-10-27 18:12:55.384702
5287,idx_2534,INGEST,2024-10-27 17:56:10.384704
5288,idx_2534,PROCESSING,2024-10-27 17:56:52.384704
5289,idx_2534,WORKING,2024-10-27 19:16:00.384704
5290,idx_2534,PENDING_APPROVAL,2024-10-27 19:25:22.384704
5291,idx_2534,APPROVED,2024-10-27 19:40:19.384704
5292,idx_2534,PROCESSING,2024-10-27 19:43:37.384704
5293,idx_2534,ASSIGNED,2024-10-27 19:47:28.384704
5294,idx_2534,WORKING,2024-10-27 21:39:38.384704
5295,idx_2534,PENDING_APPROVAL,2024-10-27 21:56:27.384704
5296,idx_2534,APPROVED,2024-10-27 22:05:43.384704
5297,idx_2534,CLOSED,2024-10-27 22:05:43.384704
5298,idx_2535,INGEST,2024-10-27 17:34:10.384706
5299,idx_2536,INGEST,2024-10-27 18:02:14.384707
5300,idx_2536,PROCESSING,2024-10-27 18:18:24.384707
5301,idx_2536,INGEST,2024-10-27 18:18:50.384707
5302,idx_2537,INGEST,2024-10-27 17:28:04.384709
5303,idx_2538,INGEST,2024-10-27 17:29:01.384710
5304,idx_2538,PROCESSING,2024-10-27 17:32:48.384710
5305,idx_2538,ASSIGNED,2024-10-27 17:38:51.384710
5306,idx_2538,WORKING,2024-10-27 19:00:00.384710
5307,idx_2538,PENDING_APPROVAL,2024-10-27 19:10:27.384710
5308,idx_2538,APPROVED,2024-10-27 19:15:10.384710
5309,idx_2538,CLOSED,2024-10-27 19:15:10.384710
5310,idx_2539,INGEST,2024-10-27 18:05:23.384712
5311,idx_2540,INGEST,2024-10-27 17:52:32.384713
5312,idx_2541,INGEST,2024-10-27 17:53:37.384715
5313,idx_2542,INGEST,2024-10-27 17:52:29.384716
5314,idx_2543,INGEST,2024-10-27 17:35:29.384718
5315,idx_2544,INGEST,2024-10-27 18:12:35.384720
5316,idx_2544,PROCESSING,2024-10-27 18:27:04.384720
5317,idx_2544,WORKING,2024-10-27 18:50:30.384720
5318,idx_2544,PENDING_APPROVAL,2024-10-27 19:07:33.384720
5319,idx_2544,APPROVED,2024-10-27 19:21:43.384720
